Name,Platform,Year,Score,User_Score,Developer,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Vaccine,XboxOne,2017,48,tbd,"RainyNightCreations,RNC",Action,NA,NA,NA,NA,NA,NA
Pearl Harbor: Defend the Fleet,PC,2001,48,4.2,RunningDog,Action,NA,NA,NA,NA,NA,NA
Power Spike Pro Beach Volleyball,PlayStation,2000,48,tbd,Carapace,Sports,Infogrames,0.03,0.02,0,0,0.05
Deep Black: Episode 1,Xbox360,2012,47,5.4,Biart,Action,NA,NA,NA,NA,NA,NA
Fantastic Four: Rise of the Silver Surfer,PlayStation3,2007,47,5.6,VisualConcepts,Action,Take-Two Interactive,0.19,0.15,0,0.05,0.39
Devil's Hunt,PC,2019,47,5.8,LayopiGames,Action,NA,NA,NA,NA,NA,NA
Hexodius,PC,2013,47,5.7,BrainSlapStudio,Action,NA,NA,NA,NA,NA,NA
Mahjong Tales: Ancient Wisdom,PlayStation3,2009,47,7.1,CreatStudios,Miscellaneous,NA,NA,NA,NA,NA,NA
Cocoro: Line Defender,3DS,2014,47,tbd,MovingPlayer,Strategy,NA,NA,NA,NA,NA,NA
Dreamkiller,PC,2009,47,5.4,MindwareStudios,Action,NA,NA,NA,NA,NA,NA
My Pokemon Ranch,Wii,2008,47,5.2,Ambrella,Simulation,NA,NA,NA,NA,NA,NA
Smashing Drive,GameCube,2002,47,5.2,PointofView,Driving,Unknown,0.06,0.01,0,0,0.07
MTV Sports: T.J. Lavin's Ultimate BMX,PlayStation,2001,47,tbd,BlueShift,Sports,NA,NA,NA,NA,NA,NA
Solarix,PC,2015,47,4.1,PulsetenseGames,Action,NA,NA,NA,NA,NA,NA
Saw II: Flesh & Blood,Xbox360,2010,47,5.3,ZombieStudios,Action,Konami Digital Entertainment,0.1,0.06,0,0.02,0.18
Monster Jam: Maximum Destruction,PlayStation2,2002,47,6.2,Ubisoft,Driving,Ubisoft,0.32,0.25,0,0.08,0.65
Hellboy: The Science of Evil,PlayStation3,2008,47,5.5,KromeStudios,Action,Konami Digital Entertainment,0.13,0.02,0,0.02,0.17
What's Cooking with Jamie Oliver,DS,2008,47,tbd,KeenGames,Simulation,NA,NA,NA,NA,NA,NA
Jake Hunter: Detective Chronicles,DS,2008,47,tbd,WorkJam,Adventure,Aksys Games,0.02,0,0,0,0.02
Tony Hawk Ride,Wii,2009,47,4.5,BuzzMonkey,Sports,NA,NA,NA,NA,NA,NA
Rebels: Prison Escape,PC,2003,47,tbd,Philoslabs,Strategy,NA,NA,NA,NA,NA,NA
Loons - The Fight for Fame,Xbox,2002,47,2.3,Warthog,Action,NA,NA,NA,NA,NA,NA
Ice Age,GameBoyAdvance,2002,47,5.8,ArtificialMindandMovement,Action,Ubisoft,0.27,0.1,0,0.01,0.38
Decay of Logos,PlayStation4,2019,47,4.9,AmplifyCreations,Role-Playing,NA,NA,NA,NA,NA,NA
Mage Knight: Apocalypse,PC,2006,47,5.7,InterServInternational,Role-Playing,NA,NA,NA,NA,NA,NA
Herbie: Fully Loaded,GameBoyAdvance,2005,47,7.5,BuenaVistaInteractive,Driving,Disney Interactive Studios,0.24,0.09,0,0.01,0.34
Stronghold 3,PC,2011,47,3,FireFlyStudios,Strategy,N/A,0.06,0.1,0,0,0.16
Naughty Bear: Panic in Paradise,Xbox360,2012,47,8.1,BehaviourInteractive,Action,NA,NA,NA,NA,NA,NA
Predator: Concrete Jungle,PlayStation2,2005,47,8.7,EurocomEntertainmentSoftware,Action,Vivendi Games,0.1,0.07,0,0.03,0.2
Wing Island,Wii,2007,47,4.9,CAProduction,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0,0.05
Monster Jam Steel Titans,XboxOne,2019,47,4,RainbowStudios,Racing,NA,NA,NA,NA,NA,NA
Hole in the Wall,Xbox360,2011,47,3.9,Virtuos,Miscellaneous,NA,NA,NA,NA,NA,NA
Death Jr. and the Science Fair of Doom,DS,2007,47,7.6,Foundation9Entertainment,Action,Konami Digital Entertainment,0.08,0,0,0.01,0.08
Red Ninja: End of Honor,PlayStation2,2005,47,5.5,Opus,Action,Vivendi Games,0.02,0.02,0,0.01,0.04
Tactical Intervention,PC,2013,47,5.9,"FIXKorea,Co.LTD",Tactical,NA,NA,NA,NA,NA,NA
Thunderbirds,GameBoyAdvance,2004,47,tbd,Saffire,Action,Vivendi Games,0.02,0.01,0,0,0.02
The Punisher: No Mercy,PlayStation3,2009,47,6.2,ZenStudios,Action,NA,NA,NA,NA,NA,NA
HomeTown Story,3DS,2013,47,6,TOYBOX,Simulation,NA,NA,NA,NA,NA,NA
Thief of Thieves: Season One,Switch,2019,47,tbd,RivalGamesLtd,Adventure,NA,NA,NA,NA,NA,NA
Sonic Free Riders,Xbox360,2010,47,2.3,"Sega,SonicTeam",Sports,Sega,0.74,0.25,0,0.09,1.09
Spectral Souls: Resurrection of the Ethereal Empires,PSP,2006,47,7.9,"Neverland,IdeaFactory",Role-Playing,Idea Factory,0.03,0,0,0,0.03
Blood Drive,PlayStation3,2010,47,7.4,SidheInteractive,Simulation,Activision,0.09,0.01,0,0.01,0.11
Agony,PC,2018,47,4.2,MadmindStudio,General,NA,NA,NA,NA,NA,NA
Paranoia: Happiness is Mandatory,PC,2019,47,6.4,BlackShamrock,Role-Playing,NA,NA,NA,NA,NA,NA
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Xbox360,2013,47,4.1,WayForward,Action,NA,NA,NA,NA,NA,NA
Prison Break: The Conspiracy,PC,2010,47,6.1,ZootFly,Adventure,Deep Silver,0.05,0.15,0,0.05,0.25
Flip's Twisted World,Wii,2010,47,tbd,"MajescoGames,Majesco,FrozenNorthProductions",Action,Unknown,0.05,0,0,0,0.06
PONG Quest,Switch,2020,47,tbd,ChequeredInkLtd.,Action,NA,NA,NA,NA,NA,NA
RUNE II: Decapitation Edition,PC,2019,47,5,"HumanHeadStudios,Studio369",Role-Playing,NA,NA,NA,NA,NA,NA
Cities XXL,PC,2015,47,1.7,FocusHomeInteractive,Strategy,NA,NA,NA,NA,NA,NA
Scramble,Xbox360,2006,47,7.7,DigitalEclipse,Action,NA,NA,NA,NA,NA,NA
Coast Guard,PC,2015,47,3.8,"RealityTwistGmbH,RealityTwist",Adventure,NA,NA,NA,NA,NA,NA
Sonic Boom: Shattered Crystal,3DS,2014,47,6,SanzaruGames,Action,Sega,0.17,0.09,0,0.03,0.29
Bellator: MMA Onslaught,Xbox360,2012,47,6.4,KungFuFactory,Action,NA,NA,NA,NA,NA,NA
Rainbow Islands Evolution,PSP,2008,47,tbd,"MarvelousEntertainment,DigitalWhip",Action,NA,NA,NA,NA,NA,NA
SingStar: Ultimate Party,PlayStation4,2014,47,4.8,SCEE,Miscellaneous,NA,NA,NA,NA,NA,NA
Tempest,Xbox360,2007,47,4.5,StainlessGames,Action,NA,NA,NA,NA,NA,NA
Major Minor's Majestic March,Wii,2009,46,tbd,NanaOn-Sha,Action,Majesco Entertainment,0.05,0,0,0,0.05
101-in-1 Explosive Megamix,DS,2009,46,tbd,Nordcurrent,Miscellaneous,Nordcurrent,0.05,0.12,0,0.02,0.19
Pokemon Dash,DS,2005,46,5.3,Ambrella,Driving,Nintendo,0.21,0.14,0.38,0.04,0.77
League of War: VR Arena,PlayStation4,2017,46,5,"MunkyFun,Inc.",Strategy,NA,NA,NA,NA,NA,NA
Zoids Assault,Xbox360,2008,46,7.6,TakaraTomy,Strategy,Takara Tomy,0.08,0,0,0.01,0.09
Starship Troopers,PC,2005,46,6,Strangelite,Action,Empire Interactive,0,0.02,0,0,0.02
Summer Sports: Paradise Island,Wii,2008,46,4.6,Destineer,Sports,Ubisoft,0.48,0.01,0,0.04,0.53
Harvest Moon 3D: The Lost Valley,3DS,2014,46,4.1,Natsume,Strategy,NA,NA,NA,NA,NA,NA
My Street,PlayStation2,2003,46,3.6,IdolMinds,Miscellaneous,Sony Computer Entertainment,0.12,0.09,0,0.03,0.24
Fish Tycoon,DS,2007,46,7,"LDW,BigFishGames",Strategy,Majesco Entertainment,0.24,0,0,0.02,0.26
Cooking Mama: Cookstar,Switch,2020,46,7,"1stPlayableProductions,PlanetEntertainment",General,NA,NA,NA,NA,NA,NA
Raid: World War II,XboxOne,2017,46,5.6,"Starbreeze,LionGames",Action,NA,NA,NA,NA,NA,NA
NightCry,PC,2016,46,3,No info,Action,NA,NA,NA,NA,NA,NA
Shadow Assault -Tenchu-,Xbox360,2008,46,5.6,FromSoftware,Action,NA,NA,NA,NA,NA,NA
Nightcaster II: Equinox,Xbox,2002,46,5.6,JalecoEntertainment,Action,NA,NA,NA,NA,NA,NA
Sega Classics Collection,PlayStation2,2005,46,6.8,Sega,Miscellaneous,NA,NA,NA,NA,NA,NA
The History Channel: Great Battles of Rome,PC,2007,46,3.2,"SlitherineSoftware,Slitherine",Strategy,NA,NA,NA,NA,NA,NA
Elite Warriors: Vietnam,PC,2005,46,5.8,Nfusion,Action,NA,NA,NA,NA,NA,NA
Spectral Force Genesis,DS,2010,46,7,"Neverland,IdeaFactory",Role-Playing,Nobilis,0.08,0,0.01,0.01,0.09
GTI Club Supermini Festa!,Wii,2010,46,5.8,Konami,Driving,NA,NA,NA,NA,NA,NA
BeachHead 2000,PC,2000,46,6.6,DigitalFusionInc.,Action,NA,NA,NA,NA,NA,NA
WWII Tank Commander,PC,2006,46,4.5,SylumEntertainment,Action,NA,NA,NA,NA,NA,NA
Arcade Sports,Wii,2010,46,tbd,IconGames,Sports,NA,NA,NA,NA,NA,NA
Freedom Wings,DS,2006,46,7.7,BelugaComputer,Simulation,Natsume,0.02,0,0,0,0.02
Coffin Dodgers,XboxOne,2016,46,3.7,MilkyTeaStudios,Racing,NA,NA,NA,NA,NA,NA
Primal Carnage: Extinction,PlayStation4,2015,46,6.1,"LukewarmMedia,Circle5,Circle5Studios",Action,NA,NA,NA,NA,NA,NA
Gravitronix,Wii,2009,46,5,MedaverseStudios,Action,NA,NA,NA,NA,NA,NA
Tokyo Xtreme Racer DRIFT 2,PlayStation2,2007,46,8.7,Genki,Driving,NA,NA,NA,NA,NA,NA
Bus Simulator 16,PC,2016,46,5.9,StillAliveStudios,Simulation,Astragon,0,0.03,0,0,0.03
Kakuto Chojin,Xbox,2002,46,6.6,DreamFactory,Action,Microsoft Game Studios,0.04,0.01,0,0,0.05
The Mummy,PC,2000,46,6,Rebellion,Action,Ubisoft,0.01,0,0,0,0.02
RayStorm HD,Xbox360,2010,46,7.3,TaitoCorporation,Action,NA,NA,NA,NA,NA,NA
Inmates,PC,2017,46,7.5,"IcebergInteractive,DavitAndreasyan",Action,NA,NA,NA,NA,NA,NA
Arc of Alchemist,PlayStation4,2020,46,3.5,CompileHeart,Role-Playing,NA,NA,NA,NA,NA,NA
Samurai Shodown Sen,Xbox360,2010,46,5.2,K2LLC,Action,Rising Star Games,0.07,0.01,0,0.01,0.08
Happy Feet,Wii,2006,46,6.7,ArtificialMindandMovement,Action,Midway Games,0.27,0.01,0,0.02,0.31
.detuned,PlayStation3,2009,46,3.7,.theprodukkt,Action,NA,NA,NA,NA,NA,NA
Le Tour de France,Xbox360,2016,46,8,Cyanide,Sports,NA,NA,NA,NA,NA,NA
One Piece: Unlimited Cruise SP,3DS,2012,46,7,BandaiNamcoGames,Action,NA,NA,NA,NA,NA,NA
Lowrider,PlayStation2,2003,46,8.4,PacificCenturyCyberWorks,Miscellaneous,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
Death Crimson OX,Dreamcast,2001,46,5.1,Ecole,Action,NA,NA,NA,NA,NA,NA
B-17 Gunner: Air War Over Germany,PC,2001,46,tbd,SunstormInteractive,Simulation,NA,NA,NA,NA,NA,NA
Zenith,PlayStation4,2016,46,6.6,Infinigon,Role-Playing,NA,NA,NA,NA,NA,NA
The Golden Compass,PlayStation2,2007,46,5.3,ShinyEntertainment,Action,Sega,0.28,0.25,0,0.06,0.6
R-Type III: The Third Lightning,GameBoyAdvance,2004,46,tbd,RaylightStudios,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.03
Gladiators of Rome,PC,2002,46,4.9,CatDaddyGames,Strategy,NA,NA,NA,NA,NA,NA
Woody Woodpecker Racing,PC,2001,46,tbd,SyroxDevelopments,Driving,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11
Pure Futbol,PlayStation3,2010,46,7.3,UbisoftVancouver,Sports,Ubisoft,0.06,0.13,0,0.04,0.24
Operation Darkness,Xbox360,2008,46,6.8,Success,Strategy,Success,0.07,0,0,0.01,0.07
ARK Park,PlayStation4,2018,46,4.6,SnailGames,Adventure,NA,NA,NA,NA,NA,NA
Sonic the Hedgehog,Xbox360,2006,46,4.9,"Sega,SonicTeam",Action,Sega,3.03,0.91,0.26,0.13,4.34
Soulblight,Switch,2018,46,tbd,MyNextGames,Role-Playing,NA,NA,NA,NA,NA,NA
Catwoman (2004),PC,2004,46,3.5,"ArgonautGames,EAGames",Action,NA,NA,NA,NA,NA,NA
Surfing H3O,PlayStation2,2000,46,3.6,Opus,Sports,Take-Two Interactive,0.12,0.1,0,0.03,0.25
Winter Stars,Xbox360,2011,46,6.5,49Games,Sports,Deep Silver,0.05,0.05,0,0.01,0.11
Donkey Kong: Barrel Blast,Wii,2007,46,7,PaonCorporation,Driving,NA,NA,NA,NA,NA,NA
Attack on Titan: Humanity in Chains,3DS,2015,46,4.5,SpikeChunsoft,Action,Screenlife,0,0,0.42,0,0.42
Inuyasha: Secret of the Divine Jewel,DS,2007,46,7.6,Art,Role-Playing,NA,NA,NA,NA,NA,NA
Squad Leader,PC,2000,46,tbd,RandomGamesInc.,Strategy,NA,NA,NA,NA,NA,NA
Backyard Wrestling 2: There Goes the Neighborhood,PlayStation2,2004,46,4.7,ParadoxDevelopment,Action,Eidos Interactive,0.14,0.11,0,0.04,0.28
Make War,Switch,2020,46,tbd,NoGravityGames,Strategy,NA,NA,NA,NA,NA,NA
Animal Crossing: amiibo Festival,WiiU,2015,46,4.1,"Nintendo,NdCube",Miscellaneous,NA,NA,NA,NA,NA,NA
Starpoint Gemini,PC,2010,46,8.2,LittleGreenMen,Simulation,NA,NA,NA,NA,NA,NA
Dungeon Lords,PC,2005,45,5,HeuristicPark,Role-Playing,NA,NA,NA,NA,NA,NA
Mobile Suit Gundam Seed: Never Ending Tomorrow,PlayStation2,2005,45,8,Bec,Action,Namco Bandai Games,0.03,0.02,0,0.01,0.06
Crime Stories: From the Files of Martin Mystere,PC,2006,45,4.7,Artematica,Adventure,NA,NA,NA,NA,NA,NA
Tank! Tank! Tank!,WiiU,2012,45,5.7,NamcoBandaiGames,Action,Namco Bandai Games,0.02,0.01,0.05,0,0.07
Impire,PC,2013,45,5.4,Cyanide,Strategy,NA,NA,NA,NA,NA,NA
Without Warning,PlayStation2,2005,45,5.8,CiRCLE,Action,Capcom,0.02,0.01,0,0,0.04
Unlimited Saga,PlayStation2,2003,45,3.6,SquareSoft,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77
Spartacus Legends,Xbox360,2013,45,5.3,KungFuFactory,Action,NA,NA,NA,NA,NA,NA
Madagascar 3: The Video Game,Xbox360,2012,45,5.2,D3Publisher,General,NA,NA,NA,NA,NA,NA
Tennis World Tour,PlayStation4,2018,45,3.1,Breakpoint,Sports,NA,NA,NA,NA,NA,NA
Wacky World of Sports,Wii,2009,45,tbd,Tabot,Sports,Sega,0.08,0,0,0.01,0.09
NCAA Final Four 2004,PlayStation2,2003,45,tbd,989Sports,Sports,Sony Computer Entertainment,0.1,0.08,0,0.03,0.2
Swashbucklers: Blue vs. Grey,PlayStation2,2007,45,4.8,Akella,Action,NA,NA,NA,NA,NA,NA
Tournament of Legends,Wii,2010,45,6.9,HighVoltageSoftware,Action,Sega,0.04,0.02,0,0.01,0.06
Star Trek The Video Game,PlayStation3,2013,45,2.1,DigitalExtremes,Action,NA,NA,NA,NA,NA,NA
Top Gear RPM Tuning,Xbox,2005,45,7.5,BabylonSoftware,Driving,Wanadoo,0.01,0,0,0,0.02
Mushroom Men: Rise of the Fungi,DS,2008,45,6.1,RedFlyStudio,Action,SouthPeak Games,0.1,0,0,0.01,0.11
War World,Xbox360,2008,45,7.7,ThirdWaveGames,Action,NA,NA,NA,NA,NA,NA
Ugly Americans: Apocalypsegeddon,Xbox360,2011,45,6.4,BackboneEntertainment,Action,NA,NA,NA,NA,NA,NA
Yet Another Zombie Defense HD,XboxOne,2018,45,4.5,AwesomeGamesStudio,Strategy,NA,NA,NA,NA,NA,NA
Deus Ex: The Fall,PC,2014,45,3,SquareEnix,Action,NA,NA,NA,NA,NA,NA
Ghostbusters: Sanctum of Slime,Xbox360,2011,45,3.4,BehaviorStudios,Action,NA,NA,NA,NA,NA,NA
Interpol: The Trail of Dr. Chaos,Xbox360,2009,45,3,"TikGames,LLC",Miscellaneous,NA,NA,NA,NA,NA,NA
Bubsy: The Woolies Strike Back,PlayStation4,2017,45,5.8,BlackForestGames,Action,NA,NA,NA,NA,NA,NA
7 Days to Die,PlayStation4,2016,45,5.7,"IronGalaxyStudios,TheFunPimps",Action,Telltale Games,0.04,0.08,0,0.02,0.14
Stronghold: Crusader Extreme,PC,2008,45,6.6,FireFlyStudios,Strategy,NA,NA,NA,NA,NA,NA
Golden Axe: Beast Rider,Xbox360,2008,45,5.8,SecretLevel,Action,Sega,0.19,0.11,0,0.03,0.33
D1 Professional Drift Grand Prix Series,PlayStation2,2006,45,7.4,Yuke's,Driving,Yuke's,0.01,0.01,0,0,0.03
Reservoir Dogs: Bloody Days,PC,2017,45,5.7,BigStarGames,Action,NA,NA,NA,NA,NA,NA
The Huntsman: Winter's Curse,PlayStation4,2016,45,tbd,DesertOwlGamesLLC,Role-Playing,NA,NA,NA,NA,NA,NA
Red Bull X-Fighters,Xbox360,2011,45,tbd,Xendex,Sports,NA,NA,NA,NA,NA,NA
Football Mogul 2007,PC,2006,45,6,SportsMogul,Sports,NA,NA,NA,NA,NA,NA
Brothers in Arms: Double Time,Wii,2008,45,6.6,GearboxSoftware,Action,Ubisoft,0.11,0,0,0.01,0.13
Major League Eating: The Game,Wii,2008,45,5,"Mastiff,SensorySweep",Action,NA,NA,NA,NA,NA,NA
WWE 2K20,XboxOne,2019,45,1.1,VisualConcepts,Sports,NA,NA,NA,NA,NA,NA
PDC World Championship Darts 2009,DS,2009,45,tbd,Rebellion,Sports,Oxygen Interactive,0,0.01,0,0,0.01
N3II: Ninety-Nine Nights,Xbox360,2010,45,7,"Phantagram,FeelPlus",Action,NA,NA,NA,NA,NA,NA
Heaven & Hell (2003),PC,2003,45,7,MadCatInteractiveSoftware,Strategy,NA,NA,NA,NA,NA,NA
007 Legends,Xbox360,2012,45,4.5,"EurocomEntertainmentSoftware,Eurocom",Action,NA,NA,NA,NA,NA,NA
Stop Stress: A Day of Fury,Wii,2009,45,3.3,Abylight,Action,NA,NA,NA,NA,NA,NA
Napoleon Dynamite: The Game,DS,2007,45,7.3,7Studios,Miscellaneous,Crave Entertainment,0.03,0,0,0,0.04
NPPL Championship Paintball 2009,PlayStation3,2008,45,6.7,FUNLabs,Action,NA,NA,NA,NA,NA,NA
Splat Renegade Paintball,PC,2005,45,7.1,CatDaddyGames,Sports,Take-Two Interactive,0.04,0.01,0,0,0.06
Project Root,PlayStation4,2015,45,5.6,PabloTesta,Action,NA,NA,NA,NA,NA,NA
Made Man: Confessions of the Family Blood,PlayStation2,2007,45,tbd,SilverbackStudios,Action,NA,NA,NA,NA,NA,NA
Fighting Fantasy: The Warlock of Firetop Mountain,DS,2009,45,8.1,BigBlueBubbleInc.,Role-Playing,Aspyr,0.08,0,0,0.01,0.09
Dead Horde,PC,2011,45,4.9,DNSDevelopment,Action,NA,NA,NA,NA,NA,NA
Mr. Driller Online,Xbox360,2008,45,6.3,NamcoBandaiGames,Miscellaneous,NA,NA,NA,NA,NA,NA
Grooverider Slot Car Thunder,Xbox,2003,45,6.8,KingoftheJungle,Driving,NA,NA,NA,NA,NA,NA
Hard Truck: Apocalypse,PC,2006,45,8.5,"BukaEntertainment,TargemGames",Simulation,NA,NA,NA,NA,NA,NA
Hard Rock Casino,PlayStation2,2006,45,tbd,FarsightStudios,Miscellaneous,Oxygen Interactive,0.12,0,0,0.01,0.14
Hyperdimension Neptunia,PlayStation3,2011,45,6.6,"IdeaFactory,CompileHeart",Role-Playing,Tecmo Koei,0.22,0.09,0.07,0.04,0.43
Bravo Team,PlayStation4,2018,45,4.6,SupermassiveGames,Action,NA,NA,NA,NA,NA,NA
Rodea the Sky Soldier,3DS,2015,45,5.7,"Prope,Kadokawa",Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12
Smart Bomb,PSP,2005,45,6.2,CoreDesignLtd.,Miscellaneous,Eidos Interactive,0.07,0,0,0.01,0.08
Earthworm Jim 2,GameBoyAdvance,2002,45,6,SuperEmpire,Action,Vivendi Games,0.02,0.01,0,0,0.03
The Scourge Project: Episodes 1 and 2,PC,2010,44,4.4,TragnarionStudios,Action,NA,NA,NA,NA,NA,NA
Sword of the Stars II: Lords of Winter,PC,2011,44,4.7,KerberosProductions,Strategy,NA,NA,NA,NA,NA,NA
Zoo Tycoon DS,DS,2005,44,6.6,Altron,Strategy,THQ,0.86,0.03,0.01,0.08,0.98
Watchmen: The End Is Nigh Part 2,PC,2009,44,5.4,DeadlineGames,Action,NA,NA,NA,NA,NA,NA
Dinotopia: The Sunstone Odyssey,Xbox,2003,44,tbd,ViciousCycle,Action,Unknown,0.01,0,0,0,0.02
Superman: The Man of Steel,Xbox,2002,44,5.4,CircusFreak,Action,Atari,0.1,0.03,0,0,0.13
ESPN National Hockey Night,PlayStation2,2001,44,tbd,KushGames,Sports,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
Hummer Badlands,Xbox,2006,44,6,Eutechnyx,Driving,Global Star,0.02,0.02,0,0.01,0.05
TMNT: Mutant Melee,GameCube,2005,44,6.8,KonamiComputerEntertainmentHawaii,Action,Konami Digital Entertainment,0.06,0.01,0,0,0.07
Last Rebellion,PlayStation3,2010,44,4.6,HitMaker,Role-Playing,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09
Chronovolt,PlayStationVita,2012,44,3.2,Playerthree,Puzzle,NA,NA,NA,NA,NA,NA
Dead Island: Ryder White,Xbox360,2012,44,6.2,Techland,Action,NA,NA,NA,NA,NA,NA
The Mummy Returns,PlayStation2,2001,44,7,BlitzGames,Action,Universal Interactive,0.25,0.19,0,0.06,0.5
State of Emergency 2,PlayStation2,2006,44,6,DCStudios,Action,SouthPeak Games,0.04,0.03,0,0.01,0.08
AeternoBlade II,Switch,2019,44,4.6,CorecellTechnology,Action,NA,NA,NA,NA,NA,NA
"Harry Potter and the Deathly Hallows, Part 2",Xbox360,2011,44,4.9,EABrightLight,Action,NA,NA,NA,NA,NA,NA
Discs of Tron,Xbox360,2008,44,6.7,BackboneCharlottetown,Action,NA,NA,NA,NA,NA,NA
Big Beach Sports,Wii,2008,44,8,HBStudiosMultimedia,Sports,THQ,0.45,1.02,0,0.2,1.66
The Sacred Rings,PC,2007,44,tbd,Streko-GraphicsInc.,Adventure,NA,NA,NA,NA,NA,NA
Q*bert: Rebooted,PlayStation4,2015,44,4.9,LOOTEntertainment,Action,NA,NA,NA,NA,NA,NA
Combat of Giants: Dinosaurs 3D,3DS,2011,44,5.3,Ubisoft,Action,Ubisoft,0.25,0.06,0.05,0.03,0.39
Husk,PC,2017,44,4,UndeadScout,Action,NA,NA,NA,NA,NA,NA
Johnny Kung Fu,3DS,2012,44,4.9,UFOInteractive,Action,NA,NA,NA,NA,NA,NA
FunTown Mahjong,Xbox360,2009,44,tbd,FunTownWorldLimited,Miscellaneous,NA,NA,NA,NA,NA,NA
Crash Time: Autobahn Pursuit,Xbox360,2008,44,6.9,Synetic,Driving,NA,NA,NA,NA,NA,NA
Godzilla: Unleashed,Wii,2007,44,7.3,"PipeworksSoftware,Inc.",Action,NA,NA,NA,NA,NA,NA
NeverEnd (2006),PC,2006,44,4.8,MayhemStudios,Role-Playing,NA,NA,NA,NA,NA,NA
Jonny Moseley Mad Trix,PlayStation2,2001,44,5.7,3DO,Sports,3DO,0.07,0.05,0,0.02,0.14
Street Trace: NYC,Xbox360,2007,44,6.6,GaiaIndustries,Simulation,NA,NA,NA,NA,NA,NA
Harmonix Music VR,PlayStation4,2016,44,6.3,HarmonixMusicSystems,Action,NA,NA,NA,NA,NA,NA
Cops 2170: The Power of Law,PC,2005,44,7.9,MistLand,Strategy,NA,NA,NA,NA,NA,NA
C.O.R.E.,DS,2009,44,6.9,NoWayStudio,Action,Graffiti,0.03,0,0,0,0.04
Dragonriders: Chronicles of Pern,PC,2001,44,5.8,Ubisoft,Role-Playing,NA,NA,NA,NA,NA,NA
Yu-Gi-Oh! The Falsebound Kingdom,GameCube,2003,44,7.4,Konami,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71
Mike Tyson Boxing,GameBoyAdvance,2002,44,tbd,Virtucraft,Sports,Ubisoft,0.03,0.01,0,0,0.04
TotemBall,Xbox360,2006,44,3,StrangeFlavour,Action,NA,NA,NA,NA,NA,NA
Cortex Command,PC,2012,44,7.2,DataRealms,Action,NA,NA,NA,NA,NA,NA
Black Stone: Magic & Steel,Xbox,2003,44,7.1,Xpec,Role-Playing,THQ,0.03,0.01,0,0,0.04
SunAge,PC,2007,44,7.5,Vertex4,Strategy,NA,NA,NA,NA,NA,NA
Submersed,PlayStation4,2019,44,4.6,MainLoop,Action,NA,NA,NA,NA,NA,NA
Mindjack,PlayStation3,2011,44,1.9,FeelPlus,Action,NA,NA,NA,NA,NA,NA
Waking,PC,2020,44,2.7,JasonOda,Action,NA,NA,NA,NA,NA,NA
Combat: Task Force 121,Xbox,2005,44,7.3,DirectActionGames,Action,Zoo Digital Publishing,0.05,0.02,0,0,0.07
Empire of Magic,PC,2003,44,tbd,MayhemStudios,Strategy,NA,NA,NA,NA,NA,NA
Evolution Skateboarding,PlayStation2,2002,44,7.4,Konami,Sports,Konami Digital Entertainment,0.13,0.1,0,0.03,0.26
Calvino Noir,PlayStation4,2015,44,7.1,CalvinoNoirLtd.,Action,NA,NA,NA,NA,NA,NA
Tornado,DS,2008,44,tbd,Skonec,Action,Ignition Entertainment,0.07,0,0,0,0.07
Gothic 3: Forsaken Gods,PC,2008,44,3.2,TrineGames,Role-Playing,NA,NA,NA,NA,NA,NA
MilitAnt,PlayStation4,2016,44,5.4,XibalbaStudios,Action,NA,NA,NA,NA,NA,NA
Pirates vs Ninjas Dodgeball,Xbox360,2008,44,6.6,BlazingLizard,Sports,NA,NA,NA,NA,NA,NA
Buffy the Vampire Slayer: Wrath of the Darkhul King,GameBoyAdvance,2003,44,8.8,Natsume,Action,THQ,0.02,0.01,0,0,0.03
Metal Dungeon,Xbox,2002,44,6,PantherSoftware,Role-Playing,Xicat Interactive,0.02,0.01,0,0,0.03
Jurassic Park III: The DNA Factor,GameBoyAdvance,2001,44,5.4,KonamiComputerEntertainmentHawaii,Action,NA,NA,NA,NA,NA,NA
Bombshell (2016),PC,2016,43,3.8,InterceptorEntertainment,Role-Playing,NA,NA,NA,NA,NA,NA
Turning Point: Fall of Liberty,Xbox360,2008,43,6.7,SparkUnlimited,Action,Codemasters,0.23,0.04,0,0.02,0.29
Danger Girl,PlayStation,2000,43,5.8,n-Space,Action,NA,NA,NA,NA,NA,NA
Word Puzzle,Xbox360,2007,43,tbd,InterServInternational,Miscellaneous,NA,NA,NA,NA,NA,NA
Devil's Third,WiiU,2015,43,6.7,ValhallaGameStudios,Action,Nintendo,0.04,0.02,0,0.01,0.06
Everreach: Project Eden,PC,2019,43,5.4,ElderGames,Action,NA,NA,NA,NA,NA,NA
